borrower_id,period,employee_count,wage_bill_inr,employer_contribution_inr,employee_contribution_inr,due_date,remittance_date,source,ingested_at,record_id,consent_id
MSME-00007,2025-08,17,290685.85,17441.15,17441.15,2025-09-15,2025-09-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9c9549cd-abc9-4fc9-9861-a76b2d8d8005,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2025-09,17,330635.37,19838.12,19838.12,2025-10-15,2025-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,31ef94db-4dc8-4834-beff-1a095f20e1d8,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2025-10,17,307972.29,18478.34,18478.34,2025-11-15,2025-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,074a5ddc-2042-45d2-9d46-4ad41eb8fd23,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2025-11,17,293781.94,17626.92,17626.92,2025-12-15,2025-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a2e605de-608b-4ede-98ea-083abf41c112,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2025-12,17,284121.15,17047.27,17047.27,2026-01-15,2026-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,34c3660b-2516-4184-b054-e538b3a14d91,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2026-01,17,311624.34,18697.46,18697.46,2026-02-15,2026-02-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,483529b3-aae3-4a6d-a8a7-6fd2ef195b4c,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2026-02,17,336424.61,20185.48,20185.48,2026-03-15,2026-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4ca6627f-0379-4a9a-bb5f-c349e9682e93,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2026-03,17,335660.08,20139.6,20139.6,2026-04-15,2026-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,aa09d9b1-0008-4965-97fa-fac4c40fb675,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2026-04,17,275697.77,16541.87,16541.87,2026-05-15,2026-05-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1908d10e-361a-479d-bc7a-4d51e7a4bcea,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2026-05,17,283364.83,17001.89,17001.89,2026-06-15,2026-06-24,epfo_contributions,2026-07-07T17:29:40.342070+00:00,46ad8c72-a2ac-4427-a45b-95c377e4e3df,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00007,2026-06,17,279071.54,16744.29,16744.29,2026-07-15,2026-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ebdd20d8-4b75-40e4-b9a9-f7e23e913c90,bead99c0-d9cb-4207-8f82-b39f928ea061
MSME-00008,2024-07,33,613392.58,36803.55,36803.55,2024-08-15,2024-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5d1648d2-fcb2-48aa-8f90-b5bd0c799878,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2024-08,33,589985.55,35399.13,35399.13,2024-09-15,2024-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,52160470-e670-4497-b87c-6d29ffcbf52c,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2024-09,32,596468.73,35788.12,35788.12,2024-10-15,2024-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c3ccf1c7-a092-4f05-8030-0c3e873463af,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2024-10,32,528861.31,31731.68,31731.68,2024-11-15,2024-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f6dae5bc-1d38-4d55-9e0e-7684ec44c520,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2024-11,32,583698.63,35021.92,35021.92,2024-12-15,2024-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,9d3f4400-9419-4b82-85fa-58b1285a0aa3,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2024-12,32,549702.5,32982.15,32982.15,2025-01-15,2025-01-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6149b0b5-46e8-4529-881a-36ee940d5818,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-01,31,590124.18,35407.45,35407.45,2025-02-15,2025-02-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8d1ea65c-750f-42bb-bbed-dee8a6438736,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-02,30,493710.7,29622.64,29622.64,2025-03-15,2025-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8b4c0737-ae2e-4408-bea1-ccf076b2e31e,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-03,30,498547.58,29912.85,29912.85,2025-04-15,2025-04-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,076e7bbb-fbbe-49fc-be15-e1291539da01,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-04,33,616388.79,36983.33,36983.33,2025-05-15,2025-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f5d75610-8b70-4e4f-8340-bd5f3356fd29,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-05,32,564781.66,33886.9,33886.9,2025-06-15,2025-06-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,77acc34a-ef26-4be0-b28f-f8cdc2739079,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-06,32,607922.28,36475.34,36475.34,2025-07-15,2025-07-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5b533f56-5513-408f-b446-4c56ed923a1b,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-07,32,531368.24,31882.09,31882.09,2025-08-15,2025-08-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d484a1cd-bcfe-4d33-ae8f-fdb0a1c2262e,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-08,32,619946.96,37196.82,37196.82,2025-09-15,2025-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,19e5b965-3fda-419a-b30f-d29d078cf863,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-09,32,555359.28,33321.56,33321.56,2025-10-15,2025-10-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,dd66daf6-5bca-4025-97ba-f35e5e8a5a00,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-10,31,603811.2,36228.67,36228.67,2025-11-15,2025-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f47e879c-df09-42d6-9556-cf0917664848,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-11,31,612054.04,36723.24,36723.24,2025-12-15,2025-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,98fda206-ef46-4888-8636-94b7e7ad17ff,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2025-12,32,582234.8,34934.09,34934.09,2026-01-15,2026-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f4406224-16dc-4c03-84ea-b7652f5a9e41,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2026-01,32,614362.42,36861.75,36861.75,2026-02-15,2026-02-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1817a738-3996-4abc-af22-3e62ac1d1363,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2026-02,32,625782.94,37546.98,37546.98,2026-03-15,2026-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,76466ea2-c9b3-445f-a18f-6cf39e7ad6f9,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2026-03,32,564683.37,33881.0,33881.0,2026-04-15,2026-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d4aa2764-3da2-445e-bbac-eea4d684467b,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2026-04,32,578889.27,34733.36,34733.36,2026-05-15,2026-05-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b86b0e7c-24d3-4417-ad0e-722f5045ea64,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2026-05,32,530429.08,31825.74,31825.74,2026-06-15,2026-06-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d015ae5a-df01-4251-b8f8-acf348d16e0b,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00008,2026-06,31,582512.99,34950.78,34950.78,2026-07-15,2026-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d6eba483-9698-4ec4-a922-46b59fa37250,b4af278b-707c-4838-9d4a-1424e7bc78cf
MSME-00012,2024-07,45,760240.37,45614.42,45614.42,2024-08-15,2024-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,cf9b6048-be6a-4161-95cc-1b1466c4a389,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2024-08,44,749152.14,44949.13,44949.13,2024-09-15,2024-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8df0d67a-4359-4eae-8987-0a469b3a79ac,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2024-09,43,749612.51,44976.75,44976.75,2024-10-15,2024-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,92eabbd3-b7a4-4ccc-af13-fbe0e8b9924a,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2024-10,45,811528.85,48691.73,48691.73,2024-11-15,2024-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8499b55d-4360-4a92-b200-2815f6621a5c,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2024-11,43,789041.83,47342.51,47342.51,2024-12-15,2024-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6bebc260-30c7-46ef-8778-82dce5890055,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2024-12,42,737631.69,44257.9,44257.9,2025-01-15,2025-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,202629d4-baf1-4e61-a74d-d78fa86449cd,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-01,43,822165.19,49329.91,49329.91,2025-02-15,2025-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,143b92b4-a478-4110-8ecd-d26d8022fdab,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-02,42,829359.66,49761.58,49761.58,2025-03-15,2025-03-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d685ef60-d0b6-43c8-84fd-24f64b620f07,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-03,43,708486.44,42509.19,42509.19,2025-04-15,2025-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a0dc7110-4adb-40b0-9302-0665c415c360,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-04,43,758607.3,45516.44,45516.44,2025-05-15,2025-05-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1fee37ef-ff5d-4ef7-87fc-2a13c3fc8ac9,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-05,43,825517.07,49531.02,49531.02,2025-06-15,2025-06-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4037bc22-ca90-46d5-b5d4-3bf1c8a94de8,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-06,44,739454.63,44367.28,44367.28,2025-07-15,2025-07-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,427f4c75-194e-4382-a40a-7ab005ae3189,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-07,43,702873.27,42172.4,42172.4,2025-08-15,2025-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,63c8afe6-bf1b-4d90-82aa-c2f4dd455733,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-08,44,785675.52,47140.53,47140.53,2025-09-15,2025-09-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b0aa7ad9-c970-4950-8674-b7860c88fb8d,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-09,43,714472.45,42868.35,42868.35,2025-10-15,2025-10-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1d6001c5-a975-4d49-b3a4-958b97de5a86,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-10,43,705252.2,42315.13,42315.13,2025-11-15,2025-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6ea3c3b6-4f96-4dd8-97ea-b6f11f6efcc5,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-11,44,715733.68,42944.02,42944.02,2025-12-15,2025-12-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a654f775-42bc-4044-8170-af0aea55788d,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2025-12,45,797007.83,47820.47,47820.47,2026-01-15,2026-01-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8195fb6b-9f87-4393-b370-b552120bcbae,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2026-01,43,754629.36,45277.76,45277.76,2026-02-15,2026-02-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,566b7996-9278-4b9b-994f-208a4602b24b,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2026-02,44,840288.5,50417.31,50417.31,2026-03-15,2026-03-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,006c58ed-6b38-409f-b63d-9e616560a0ed,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2026-03,44,716135.26,42968.12,42968.12,2026-04-15,2026-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6fafda01-02c3-4ab0-88e3-d65e7bd4336c,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2026-04,44,729835.72,43790.14,43790.14,2026-05-15,2026-05-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,b2b7d2d4-8198-44d2-ad83-f261c8cda6c0,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2026-05,44,817348.78,49040.93,49040.93,2026-06-15,2026-06-16,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1d10c655-7f06-439d-b880-d292eb87536b,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00012,2026-06,44,719642.0,43178.52,43178.52,2026-07-15,2026-07-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c66af952-07cb-424e-bd27-cb43cf63a66a,1df71a20-c563-4971-83b2-f7ee43319406
MSME-00013,2024-07,31,549888.89,32993.33,32993.33,2024-08-15,2024-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e7769541-c6df-4d02-a0b4-b1a33edec7ee,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2024-08,32,557673.27,33460.4,33460.4,2024-09-15,2024-09-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,84e9fbef-68a8-47b9-9432-a7d270e36950,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2024-09,32,537822.03,32269.32,32269.32,2024-10-15,2024-10-24,epfo_contributions,2026-07-07T17:29:40.342070+00:00,433e3322-fe8a-4488-aca0-0617013046a6,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2024-10,31,578210.76,34692.65,34692.65,2024-11-15,2024-11-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,eb748a11-ad3a-4520-80c7-c39932d47318,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2024-11,31,592497.82,35549.87,35549.87,2024-12-15,2024-12-31,epfo_contributions,2026-07-07T17:29:40.342070+00:00,3f6fb660-21b6-42a5-81ac-000aa31ca12b,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2024-12,31,533390.33,32003.42,32003.42,2025-01-15,2025-01-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1e76bfc5-045f-40e6-964a-bec56efbb23b,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-01,30,563524.94,33811.5,33811.5,2025-02-15,2025-03-01,epfo_contributions,2026-07-07T17:29:40.342070+00:00,812c6857-974d-4359-8b42-3be41e30a0b1,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-02,30,528473.58,31708.41,31708.41,2025-03-15,2025-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,feb5a948-8dff-4542-a857-6dc62d1776dd,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-03,30,530706.94,31842.42,31842.42,2025-04-15,2025-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,269661ee-2cbd-4862-8188-be0fde69ce40,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-04,29,480762.02,28845.72,28845.72,2025-05-15,2025-05-24,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8a553b68-356e-431e-bad5-e61967cc92a3,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-05,29,505514.15,30330.85,30330.85,2025-06-15,2025-06-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4f7a8ece-f4bd-4051-a411-adab2f7188f9,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-06,29,515587.07,30935.22,30935.22,2025-07-15,2025-08-02,epfo_contributions,2026-07-07T17:29:40.342070+00:00,35b65708-083b-4483-be3d-bd3f5e3886ee,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-07,28,467472.37,28048.34,28048.34,2025-08-15,2025-08-27,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1b02d019-5802-46ff-b9e7-84be144360e6,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-08,27,444233.45,26654.01,26654.01,2025-09-15,2025-10-07,epfo_contributions,2026-07-07T17:29:40.342070+00:00,354a9fee-84aa-4c28-83d1-1fc53dd9725b,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-09,27,438882.91,26332.97,26332.97,2025-10-15,2025-11-04,epfo_contributions,2026-07-07T17:29:40.342070+00:00,51b34a8c-75ac-42f4-a8c8-9c4577e28f8f,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-10,27,454171.05,27250.26,27250.26,2025-11-15,2025-11-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,4944dd02-0244-4c78-a1e7-595dce880e36,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-11,26,427876.46,25672.59,25672.59,2025-12-15,2025-12-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,12dd15aa-af3e-4529-b1b7-423eccf66cfb,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2025-12,25,428171.2,25690.27,25690.27,2026-01-15,2026-01-29,epfo_contributions,2026-07-07T17:29:40.342070+00:00,70e2c6ee-0964-4467-9145-b4940e4c54b4,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2026-01,25,487239.5,29234.37,29234.37,2026-02-15,2026-03-07,epfo_contributions,2026-07-07T17:29:40.342070+00:00,61089a4b-e020-4e36-a7d8-5215ad604ff6,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2026-02,24,392724.62,23563.48,23563.48,2026-03-15,2026-03-30,epfo_contributions,2026-07-07T17:29:40.342070+00:00,eb1eeaa6-3850-4086-8cf0-078dfc6a6727,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2026-03,24,431154.6,25869.28,25869.28,2026-04-15,2026-05-02,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d0125f65-6dd7-4ae5-b1dc-9298623d3055,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2026-04,24,429099.89,25745.99,25745.99,2026-05-15,2026-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,92de896d-01ff-48e2-8b1e-eb06865d53df,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2026-05,23,415226.39,24913.58,24913.58,2026-06-15,2026-07-08,epfo_contributions,2026-07-07T17:29:40.342070+00:00,0c57065d-64e9-4d44-aa9e-6844bbd0e891,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00013,2026-06,23,391826.09,23509.57,23509.57,2026-07-15,2026-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f5bb727a-f5cc-40e1-9a80-35f3675af95e,c66bca7a-38f0-42c3-8b28-73741f1a0fd6
MSME-00014,2024-07,31,502946.3,30176.78,30176.78,2024-08-15,2024-08-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,06c64633-0b68-418b-8cec-bfab20c0b1c9,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2024-08,31,596827.43,35809.65,35809.65,2024-09-15,2024-09-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,29c703eb-15f4-43e4-bafc-194f2a15df42,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2024-09,31,508132.66,30487.96,30487.96,2024-10-15,2024-10-18,epfo_contributions,2026-07-07T17:29:40.342070+00:00,68c46744-c9cf-4863-9318-94f3e4a1892e,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2024-10,31,594347.58,35660.85,35660.85,2024-11-15,2024-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,81f7961b-0895-42f6-9830-2747e899bc07,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2024-11,31,541399.26,32483.96,32483.96,2024-12-15,2024-12-19,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8f09c62f-f8f9-40b0-932b-288af13e45c5,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2024-12,31,560022.98,33601.38,33601.38,2025-01-15,2025-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c0ab5b4b-9cd1-4379-ab77-93998791a24c,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-01,31,584512.63,35070.76,35070.76,2025-02-15,2025-02-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8dce7bd5-99ec-432b-8818-ba7d1169be84,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-02,31,548814.31,32928.86,32928.86,2025-03-15,2025-03-20,epfo_contributions,2026-07-07T17:29:40.342070+00:00,41b83a35-ab7c-4509-9b31-828e31d8c75b,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-03,32,534408.31,32064.5,32064.5,2025-04-15,2025-04-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,aa938552-3b8a-4211-9405-d07c50065f02,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-04,32,522955.21,31377.31,31377.31,2025-05-15,2025-05-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5a0a86fe-dead-409f-974f-b1a503b291cd,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-05,32,563063.71,33783.82,33783.82,2025-06-15,2025-06-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,056ed329-2e55-40ad-b6a5-2a221eebef4e,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-06,33,555640.54,33338.43,33338.43,2025-07-15,2025-07-22,epfo_contributions,2026-07-07T17:29:40.342070+00:00,f64d2c08-8613-4a63-9e77-002634eee142,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-07,34,571410.86,34284.65,34284.65,2025-08-15,2025-08-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,c1fd67ad-ca31-4075-83cf-09c571c5b524,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-08,35,573519.17,34411.15,34411.15,2025-09-15,2025-09-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,8c7a0a23-3e36-495a-abe9-e737cae940c5,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-09,35,585714.75,35142.89,35142.89,2025-10-15,2025-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,513b27a3-65ff-4db3-bf03-27a797429628,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-10,35,613335.76,36800.15,36800.15,2025-11-15,2025-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,e44efd1b-d1b2-48ee-88fe-c2357c320fb1,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-11,34,579162.24,34749.73,34749.73,2025-12-15,2025-12-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,db947faa-1906-4432-9f95-2953860af821,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2025-12,33,617955.42,37077.33,37077.33,2026-01-15,2026-01-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,64337b22-fc22-4180-95e0-5c2febbafc77,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2026-01,33,563712.4,33822.74,33822.74,2026-02-15,2026-02-15,epfo_contributions,2026-07-07T17:29:40.342070+00:00,a54933ff-b9f9-43ad-84be-9bec4e983ae6,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2026-02,33,650386.21,39023.17,39023.17,2026-03-15,2026-03-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,ced4dfa3-1dfb-47a9-bf0d-14ac1b9d5bbf,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2026-03,33,560615.87,33636.95,33636.95,2026-04-15,2026-04-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,d2d6a06d-ed84-4c67-bcc0-d25b3916f88f,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2026-04,33,644780.02,38686.8,38686.8,2026-05-15,2026-05-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2a14b124-4515-4973-8c94-ea27b2e7979b,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2026-05,33,641004.44,38460.27,38460.27,2026-06-15,2026-06-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,2d9087fe-2d74-4d1f-8e86-2ef3ab207272,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00014,2026-06,33,633484.81,38009.09,38009.09,2026-07-15,2026-07-14,epfo_contributions,2026-07-07T17:29:40.342070+00:00,23cb0739-abf6-4a35-a40a-550888f20189,5f823b22-6357-4b30-a0dc-c019a4a9a5b3
MSME-00019,2024-07,52,855208.31,51312.5,51312.5,2024-08-15,2024-08-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,1f2ab9b3-5d68-4366-9443-117514770d2e,3013ea41-17f4-4e68-8833-7ec3407910e8
MSME-00019,2024-08,52,900557.78,54033.47,54033.47,2024-09-15,2024-09-23,epfo_contributions,2026-07-07T17:29:40.342070+00:00,6a8cc647-6c0a-48ca-811e-060866719f4d,3013ea41-17f4-4e68-8833-7ec3407910e8
MSME-00019,2024-09,52,847027.97,50821.68,50821.68,2024-10-15,2024-10-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,5a0a21c0-ce8c-4de9-9cdf-5bf39bbbc197,3013ea41-17f4-4e68-8833-7ec3407910e8
MSME-00019,2024-10,52,978414.77,58704.89,58704.89,2024-11-15,2024-11-13,epfo_contributions,2026-07-07T17:29:40.342070+00:00,02c97bf1-41dd-43be-9ae6-a00981b1c761,3013ea41-17f4-4e68-8833-7ec3407910e8
